,SLC5A9,EPHA10,B3GNT5,AHRR,PRSS21,PKIB,TNNC2,S100P,PI15,RHPN1,ZNF512B,GABBR2,C14orf72,UGT2B7,CHRNA9,SERPIND1,CDC42EP1,MAPK15,IGSF9B,PRAME,PSCA,ENTPD2,BMS1P2,WFDC13,B4GALT6,C17orf107,LINC00896,PRR22,B3GAT1,FLJ44635,CLDN18,MTSS1,KNDC1,HS3ST5,WDR69,TPSB2,NEIL3,NTRK1,OR7A5,HSFX2,ACHE,MIB2,SLC1A7,DBH,INSL4,KCNK5,RRM2,PPAN-P2RY11,LOC284798,TMEM213,WDR87,SQRDL,MAGED4B,RASSF10,YEATS4,CALML5,HHATL,SPDYE2,SEC14L4,OPN3,NR0B1,C19orf57,LOC283174,MCF2L2,USH1G,CYP1A1,APOBEC1,CCL20,SPTBN5,EEF1DP3,HAPLN1
TCGA-73-4670,1.515874206655785,4.02916405727924,7.21847005054449,3.3046974944365255,2.456172757214901,5.87587691229464,0.24161195559725282,10.631905347177993,5.264910520071764,6.1843097027488385,6.437588436417832,0.598836501088704,3.575534368672452,0.8614965797870165,3.8940036271978142,2.248487871273761,7.912551271445962,3.372578404313477,1.1589858985915382,1.9080747616094038,8.160349661839174,5.295523467243642,4.67575911642838,0.24161195559725282,2.739988048193699,4.50015405546734,0.9707789171582247,2.9025308687199742,0.8614965797870165,5.917198870211829,3.7506116975850845,5.311835582348945,6.4602799707169085,0.24161195559725282,2.4081515874367856,3.9844162225150925,4.980828794513591,0.8614965797870165,1.2412685890696329,1.62924053973028,4.2623136127916545,6.10152450307819,1.62924053973028,0.9707789171582247,4.336516585042058,6.164390015261507,8.155028922951566,1.0777290777516855,0.0,4.971395380758652,0.24161195559725282,8.882574921049033,7.065305886784171,2.6855864361179203,5.764846215731935,2.7574814295872674,0.0,0.24161195559725282,3.7945989053466813,8.25832660294222,1.3173193466163595,2.189046785717893,1.681460855281298,2.4795757993531957,1.3879679598718992,0.24161195559725282,1.8666659320270629,7.40954823071728,5.400792724137179,2.0159824377618287,0.598836501088704
TCGA-73-4675,2.4975266811441026,6.457251486097993,5.781082964345989,3.0212391886564025,4.404949389306305,4.7449495195163705,0.6572090737543161,9.486721326672809,3.2616632466702575,6.734031455525308,6.9333742915997565,2.132377860563104,3.5215755655250947,0.6572090737543161,0.2698744538018162,0.6572090737543161,7.285842338609169,5.76275553732089,3.1877648586431477,0.8061186592191067,6.155403592763305,5.002394767361254,3.8732260424800633,1.050366976040115,4.4743892929833535,6.169016413659587,1.1532582897814345,4.249680253931069,2.7447099454648125,5.2662537799516675,2.236904586706245,6.006855496463629,6.610623363745471,2.8396046408425115,3.9885024491333647,6.745756214331213,3.7350996520807307,2.2694522113331,0.6572090737543161,3.4355859258488435,6.595497687084315,6.365688355035079,3.1748988586546445,1.3318645741306072,7.769843224841976,5.359346612375488,6.441080502951435,4.200949802888236,0.2698744538018162,1.1532582897814345,0.0,8.028350822185658,4.746513486053488,2.4717031999430903,5.6890410180011655,0.2698744538018162,0.2698744538018162,1.3318645741306072,5.575990768944951,6.6338551313374685,4.6459281784602595,3.742467613283865,4.097170565311163,1.5610666605086807,0.6572090737543161,0.0,0.0,4.758328945453538,5.494110275839447,0.9356618935534116,3.6258091878957135
TCGA-73-4676,3.3100027214772285,5.855888207861793,8.316344257848396,3.6359875141521596,3.208692146791687,6.519213657419309,1.749078108268015,7.045515218686623,4.683278716654362,5.742419684271066,6.369118142241904,6.930142797859766,2.5754479005474757,0.9489902280371708,0.0,3.848237267544816,7.449922580741174,2.9956022651032583,0.0,1.749078108268015,2.491700188028801,4.726263292864778,3.359625105751196,0.7204704762088356,5.627782971094618,5.231081878529206,0.42376333638954006,2.614830501387649,1.2915715088050042,2.8840462383582635,6.854597088862268,6.283311061223014,2.652720702012908,3.047033567909542,3.119537141528869,7.258038841487512,6.400348803261802,1.749078108268015,0.0,2.299680879846656,2.491700188028801,5.282076189751454,2.0618120514100102,0.7204704762088356,0.0,7.149775538865976,8.407884893510314,0.0,0.0,2.4470403523328708,3.0216485274338094,8.008106055603966,3.007146878369245,2.299680879846656,6.02633204877039,0.42376333638954006,0.0,0.42376333638954006,4.329864541937686,7.013798561501613,6.966118522279052,3.4533754511873873,2.2453054953410474,3.5180229220291572,0.7204704762088356,1.1348799278386512,2.9131221061078545,5.1442800136323745,3.56390562657197,1.2930270931494476,2.1267901911755707
TCGA-73-4677,2.408682337200737,4.849174627969631,6.27141556179734,2.1420876483301066,2.269410862962737,4.844635804667154,1.281517008722645,10.272523780030603,4.705712110861901,5.7122597739361485,6.471727865291332,2.071774726618804,3.785985747213353,0.7684865371057608,0.4562849571047976,2.355272415273052,7.153090757802843,4.984558223586136,2.925116657557646,0.0,2.810161443584828,3.499306670605789,3.8232617346306594,0.4562849571047976,3.0958445412197966,5.073453586488407,0.7684865371057608,2.1420876483301066,1.9961550369138918,6.176947767239516,6.848409651403758,5.936461749433667,5.112523789260703,0.25394430046692207,2.5758969060838757,6.299957929141348,4.461069997014323,1.281517008722645,0.25394430046692207,2.5758969060838757,3.75264032921319,5.884744774745842,2.355272415273052,1.0060217406437488,2.4593751437582343,6.099576524022222,4.886959932735035,2.2848283714047866,0.6245470890676884,2.269410862962737,0.0,8.10435295377584,4.003159031014098,3.5336573672016995,5.625460507880731,0.0,0.4562849571047976,0.0,2.861051649387227,9.218497015926454,5.526965738496691,2.03467950370584,3.689664146162587,1.5599535073351918,0.0,0.7684865371057608,0.8942904915944877,5.075280059589695,3.3072565971413046,1.0060217406437488,1.430383014296226
TCGA-73-7498,3.6535734684064485,4.746669748261791,5.941210186525966,2.5643645711227157,3.7794283168165506,3.1269491146695407,2.92937877300397,8.7988742940119,3.99172103832354,7.168017335357758,7.098441752107719,0.7372597551782663,3.1621784811896556,0.0,1.0674311711845348,4.105767405755872,7.675541362155852,6.08137608954931,5.87531829618832,1.0674311711845348,1.2392434184078553,2.8693637377391563,4.768894888249623,0.597571965636916,3.646491129372052,4.948547101782834,2.6829169914632125,3.2816665695339142,3.250467510856991,3.1505712878532828,7.706059454490974,6.74649203137401,6.662381456026304,2.521503731921687,0.8598473564509431,7.742553920000891,2.8847057362695376,2.0558914012195753,0.0,3.646491129372052,5.539202599338403,6.507862615922448,4.614796702042669,2.7373112243841686,0.0,6.702999138331014,4.576889017225192,0.0,0.2410620518165547,1.9056237253771022,0.0,7.410976059088069,5.726649030775915,4.293561474180192,5.24782375233105,1.2392434184078553,0.43508863317423546,1.6269437865637661,5.483031891242464,7.83607734323984,3.1962047675573486,2.405547736051871,6.763984210791159,2.3394858093424116,0.0,0.2410620518165547,0.0,2.476723256979981,5.284416191377549,1.0674311711845348,3.1149276447282057
TCGA-73-7499,2.007650115030695,2.605175482178945,7.406394954764205,2.4632658340581735,2.007650115030695,4.830399560459939,3.775380492569673,6.125951732816734,3.8390005976822645,6.723588420666097,6.390452054117506,3.364948248987034,3.831266209520951,4.465269984055521,1.7325931585588392,4.638769358618504,8.140161009270265,5.707405902106968,2.6567428715284476,6.931569457081392,5.748191627623607,5.759545100021662,4.247867902455876,0.7296237473699627,3.831266209520951,3.8174265708470876,2.261179594935374,2.8606396628625137,4.509579566864336,3.0470763166538037,1.958360887350616,5.72858890190765,4.855804382964133,1.1469579095983915,4.077749285872406,6.748251798444819,4.8994355410040304,2.7294267525284126,0.0,3.3772495749683307,4.452836853783812,5.416864554610032,5.224568560655621,2.681562478265107,0.0,7.723712836912491,7.664172989618661,0.0,1.0262207912463512,3.1128973405292775,1.6671783790706722,7.755660097989828,6.772161189030858,3.6897066119245725,6.481736381526206,7.2907770762563295,1.7939903123794145,1.4405220958229856,3.1746522180860373,6.973140316723406,0.0,3.962082839416091,4.234677356123272,4.040660693388815,0.8888784242638176,1.7939903123794145,1.4405220958229856,4.00866684097272,3.6250446852846085,0.7296237473699627,4.0343432877510015
TCGA-73-A9RS,1.0154480474073408,4.8706143181748045,6.854547521600273,4.55587594479318,0.6314313385792918,2.7136677265529165,0.6314313385792918,10.9296599641854,4.991296159370798,6.898146259875488,7.02115539030967,0.0,3.6368437789668104,0.0,0.0,3.2444616969201077,7.044251023570674,5.319809741886134,2.5212144707409307,7.320315159566168,5.3283905995541785,3.4597775620905975,2.956960259720112,0.0,3.2444616969201077,5.821841027909681,1.5087553270680678,3.43171365418529,2.1885761763821785,1.6866581792276139,3.9002641401620624,4.78614083071109,5.201024221967969,0.0,4.417227258856039,6.563497211287059,4.395752009292358,1.6866581792276139,0.0,1.968789271576241,2.5212144707409307,6.014817238013862,1.968789271576241,1.5087553270680678,7.559627237329671,3.37310650149563,8.711782523726152,0.0,0.0,1.2922034377202951,1.0154480474073408,7.907809786760245,2.391474704995448,2.5212144707409307,5.820877866532376,0.0,0.0,1.2922034377202951,1.2922034377202951,8.787159258062239,1.2922034377202951,2.653537695522404,3.682166975754361,4.7713454230393415,0.0,1.0154480474073408,4.685772736920142,4.942242242681272,4.009028111669154,1.0154480474073408,0.0
TCGA-75-5122,1.654602464388474,5.258754995036185,7.43549701512444,2.0502186830029325,5.517199852403567,6.404140262855396,1.4781440147497695,5.4612776986133635,4.946082550635325,5.883166387462813,6.211212339353012,0.0,2.9322758334222097,0.9904329891544209,0.0,2.2472837772089562,7.239824981513525,2.3329396950077927,4.010183664208933,0.0,1.654602464388474,1.93490697844654,3.732989636613809,1.4781440147497695,5.199827637329512,4.532226305247741,1.2637311686967654,3.171679390037226,4.429958096931,3.6870102081617624,0.613129472573914,7.07019720551526,2.0502186830029325,0.613129472573914,2.0502186830029325,6.450648921220167,4.479140868012787,2.3329396950077927,0.613129472573914,2.3329396950077927,3.621315026201225,5.19514889105817,4.542369886600731,2.9322758334222097,0.0,6.690709349329358,7.542393722661489,5.064119187369095,0.0,0.0,0.0,8.078697531512187,2.9465945489924428,2.153597726957001,7.956911181604296,0.0,6.480927607509937,0.0,3.6436964014884263,6.5393171333610365,0.0,2.2472837772089562,5.601893703291716,3.067820349948245,0.613129472573914,0.0,0.0,7.274431047548711,2.055648212113249,0.613129472573914,5.142172199051927
TCGA-75-5125,1.5278373252294946,6.5339530686327905,6.97836284614609,2.801170105215133,5.779755373419436,5.792415868797817,5.060700835102978,3.6405659263353303,4.256854491679375,5.610076008215893,7.303345120086439,4.380350230292937,2.378971895212487,0.7084790445569269,2.9993357731436148,3.207260628895886,7.725519865373377,4.838327432484541,3.186183197321596,4.645284730324466,1.8171997697098325,2.593095661476748,4.133763973582304,1.274608325924163,4.660027621272806,5.0571625824319755,3.3967207096350767,3.379309581904126,2.7693647809213027,2.2243424309325617,4.157109636732405,5.513053675834899,3.911404814387433,1.5278373252294946,6.194762470201486,6.620031872342777,5.795556105205436,2.2243424309325617,0.41574541751572075,3.306472697088708,3.325183491836577,5.922020681081137,2.2243424309325617,1.6338768343111185,0.41574541751572075,7.107507370838976,7.67392984807556,3.712061169776615,2.1669944386876976,4.157109636732405,0.934680596985746,7.126738186810883,4.576728529506788,2.7365080739186944,5.938461897868654,0.0,1.5278373252294946,0.41574541751572075,4.996583697873297,6.216707892311148,0.934680596985746,3.779257034079719,2.9993357731436148,3.025941349758479,0.934680596985746,0.41574541751572075,2.946605052587298,5.117868056006755,3.965025238747387,0.41574541751572075,1.5278373252294946
TCGA-75-5126,3.7089001948765463,5.5899416582324415,6.956888241532347,4.41891771325763,1.8830007763249978,7.191000021028984,1.431435016784162,6.003052150759633,5.456516981221582,6.06040275043399,6.87022577492821,2.0999302081071516,2.0999302081071516,1.2203873455940306,0.5856733222547124,4.88559347711529,8.065931234696293,4.7296948898891324,1.431435016784162,3.88712972270487,4.483901582792827,3.148152886249217,3.213638132071938,1.2203873455940306,5.841086325935538,3.7430385132722472,0.5856733222547124,3.0773399099337513,1.7539018266718147,4.052283953713926,7.39534707561267,6.211780103411145,5.341391223721359,1.6056105975997133,4.971977622405377,7.579275268741789,4.553339905343961,2.6765595340108392,0.0,2.192971099667714,3.0773399099337513,5.562810133377085,4.428462839978605,1.6056105975997133,0.0,6.130354370167185,7.588586933819434,4.109307063611616,0.0,1.8830007763249978,0.0,8.312051627611142,4.811200131345415,2.5605319226395613,6.014790372411479,0.9525840875714239,0.5856733222547124,0.0,3.669100126546316,6.3476396161300634,0.0,3.416368384493466,2.4292441752961618,2.874677015011047,0.5856733222547124,3.0773399099337513,3.6891969037214776,5.997133448480462,2.8287090975040576,1.2203873455940306,3.039964446799462
TCGA-75-5146,2.929480285269677,5.104210636606864,6.1813325576573375,3.5354281130256604,3.0370709345791176,5.1504552058056525,1.9985703659213672,8.114504226254825,2.929480285269677,5.511951849638403,6.109169801961739,3.895747271325891,3.222724409556383,0.0,0.5357328474720906,4.7519681867129995,7.27758630096042,4.421381954151941,2.390779103729962,4.404201446115117,2.6215405164257617,3.4031088869047266,3.898911423080648,0.5357328474720906,4.578677328929606,4.661125098132538,0.5357328474720906,2.512805499017766,2.090282564857711,3.3548043420924447,8.783682781170128,7.155349462392287,3.4714570060343335,1.7852382522377896,3.3548043420924447,6.026305490750168,2.808908597412593,0.8826925824432196,0.0,2.453656751783042,4.412828595911811,6.286926899534971,4.06742033643424,1.5137196493751295,0.0,6.994208166712336,5.677722511000628,0.0,1.9985703659213672,1.7852382522377896,0.0,7.995299879452464,3.1522401729549276,4.395497987171337,6.551800075967754,0.0,0.0,0.0,6.187177290394053,5.673151431102679,0.0,2.251775891940723,4.181947847332884,1.658666075905927,0.0,0.0,0.0,5.233208015851602,2.090282564857711,0.8826925824432196,0.5357328474720906
TCGA-75-5147,3.140585580733038,5.285242258660315,6.98910482467846,3.347286629631411,4.20554598651293,6.339159289465934,1.1198191583125074,5.376555369798669,4.976112860057833,6.2192513020487805,6.381001811241707,2.5719096934095744,2.698686498149244,4.146676067482184,3.9110845652308543,0.4636082221568752,7.031944418336838,3.48290332078372,1.2958498248500847,6.91433359434226,4.967943497028675,5.137397158413958,4.026588425663143,0.4636082221568752,4.803266661897408,5.055710630320562,2.793291679411475,3.165778799472333,5.554686774640872,2.7183371089703456,2.8961384319571652,7.095512038266031,2.5719096934095744,0.9060383554098037,4.174278033160292,6.9676737691933806,4.432735195638161,2.0132750294168793,1.743689045982972,2.051903321686363,6.783371632142081,5.755587138272218,3.11474122413618,1.7939736827137536,0.0,7.004219338265954,7.091109635588041,2.8168448134943187,2.5491248071145653,4.814547414805472,1.5756122199500033,7.836460629589067,7.528439287808367,4.730533308944763,6.364862626669981,1.0186306902384765,0.0,1.0186306902384765,3.9740020037801242,6.657243100241567,0.633768657040445,4.411487131112695,2.256750556650246,3.3879466437858374,2.1930268904745196,0.4636082221568752,3.6261366530389108,6.757662355315624,3.367823277068699,2.1143259435333377,3.687042768438978
TCGA-75-6203,3.1055055386958936,3.949205103555622,6.439625093743763,2.2966575598292462,3.4423809108208863,5.065735665693414,3.0085102859132062,3.4201368914815498,1.9726633549343888,4.54166899330594,6.232161138469774,1.6344231651280088,3.1939189773708607,1.6344231651280088,0.0,5.132858826508117,7.989597736774273,2.938193199036665,4.339293961803075,1.3220224710997504,1.3220224710997504,2.780724288591634,3.7793004284811627,0.8652079416448389,3.9623700522646583,4.7597350657370034,1.9726633549343888,3.464144011412705,3.2751427303215035,3.300817036933571,9.989766161116552,6.840519790963307,4.255094845253059,3.4201368914815498,2.593731158886989,7.050712112253815,1.8721252016465573,1.119492766247465,0.0,3.6045027850493354,4.728316590809799,5.587855215980035,8.012637868163607,2.2249586305142333,0.0,7.320282061340561,5.775119707091431,4.437003573604487,0.0,4.929605988784173,0.0,7.6828878942833745,3.1486250196571333,4.764146347287054,5.392294840512489,0.0,1.3220224710997504,0.5234259057417291,5.461817064934731,6.552311006028549,0.0,2.3635484809521627,4.875090447261114,2.593731158886989,0.0,0.8652079416448389,0.0,4.321186599032555,3.3741036386640393,0.5234259057417291,4.13052379578767
TCGA-75-6205,2.4131868493218414,5.545509420619386,7.483311905359951,3.6451391429469777,1.6558060983616285,6.509274225488379,0.6138333738402199,2.0515177770355173,4.606694024356433,5.649153799503892,6.581027411411357,2.2486145337185155,2.0515177770355173,3.0994794885418426,0.0,1.2648044635321807,7.8740240406624755,2.618264068946684,3.8980275239741027,2.7348089704029013,1.4792836679627186,3.2416661414353847,4.550391878622681,0.0,4.994573660548905,3.3540568560904673,0.0,2.2486145337185155,3.136967043828939,2.48631399235006,2.5544638064805487,6.78353582394792,6.4875805123670025,0.6138333738402199,2.618264068946684,8.508541876476443,4.480605330690993,3.0200101660135146,0.0,2.48631399235006,4.127406928546899,5.756545688183086,2.2486145337185155,2.6782299646897307,0.0,6.600884950469515,7.179323213290286,4.0212576071145705,0.9913610979211336,0.6138333738402199,0.0,7.953044143768173,5.068476437786095,2.2486145337185155,5.652131221472202,0.0,0.0,1.4792836679627186,0.0,7.022600670651178,0.0,2.977777038776951,4.580981996155167,3.2124149986059636,1.2648044635321807,0.0,0.0,5.148575287875532,2.8875455456959687,0.6138333738402199,1.4792836679627186
TCGA-75-6206,5.752680569508843,5.405030467050421,5.750681963736483,2.345635003864557,0.0,3.399495935022398,1.2576936498255764,8.882604065755975,3.1898629935573997,6.279290359228722,7.107122397884715,3.0208686900878465,2.779055268985656,0.0,0.0,3.108931486194056,7.287334896637284,5.319457334499552,3.554879380246945,0.0,0.8147894265420492,3.080431813640134,4.449469138294754,0.0,2.9242953463660712,4.396544488790066,1.4222887213432664,2.511864986369081,5.778317736461077,1.9869561184913143,3.7937686086985845,6.978558510777537,6.436203251586471,1.0605642210305797,1.0605642210305797,6.187935527006356,2.283463433786459,1.0605642210305797,0.0,2.609076652682814,3.657378467051874,6.014773275743252,3.7937686086985845,1.563603376090301,1.563603376090301,6.084524469708859,4.721983863079346,3.8912813774087445,0.0,1.9869561184913143,0.8147894265420492,7.539117477267768,4.834907947628488,5.187938725578158,5.115073384450642,0.0,0.0,0.4881504747267722,6.819374237156997,6.299022773564553,1.8967048987495494,1.563603376090301,4.531326640409042,2.0697194347815997,0.0,0.0,0.4881504747267722,3.24039071090255,3.4606291354315672,1.9869561184913143,3.264732165774279
TCGA-75-6207,1.162463073369183,5.864224749398308,7.029397524964241,5.779622517337907,7.06758409336266,4.4925791485519895,0.6307929388129698,5.377059228488525,3.356628794085728,6.425296809215542,7.030963571283585,2.1368256244990693,2.6208424411943536,1.2912691407107806,2.4839895627255166,5.142306624543879,8.591975935859923,4.638779028161859,2.5883428150707575,0.841006683798798,4.47771174418328,3.4991676566376833,3.713893966108647,1.162463073369183,3.4161024143823413,4.5034906649270345,1.9676436840580043,3.2258832156568302,2.9455962040601937,1.5077373576077613,4.332899413707189,5.658485203228321,1.6855838066133875,1.9676436840580043,1.5077373576077613,5.636787605831922,4.452429178772022,0.6307929388129698,0.0,2.5547513805620023,4.766302154099442,5.422718454505995,2.3254027782744915,0.3643652972227386,0.3643652972227386,7.5355796309157865,6.899047475871556,4.634816363053122,0.0,1.8365256751100318,0.0,6.999769122744558,3.5652220103590744,3.907838261588807,5.628926017329121,0.0,0.0,0.841006683798798,2.0835580571916754,7.529148637278692,0.0,4.638779028161859,3.208271800403912,2.559186630956847,1.6855838066133875,0.3643652972227386,0.0,4.57742584661273,3.243021946696279,1.6533016760804877,0.841006683798798
TCGA-75-6211,0.5053104430778805,2.108041146174195,7.679736745059891,6.520389878436819,2.322828799471088,3.376593848437433,3.8365427074505534,7.622854735471479,4.725341478598246,4.397043317783975,6.961438215898322,1.2891775503401632,2.7385276750867518,0.0,6.620748978145276,3.306831755626434,6.196055050076941,3.7476223065123526,3.441804953195445,3.5030196450817033,4.671435340635728,4.118817638521022,3.9824740133173195,0.0,3.257465569772107,4.728307749428598,1.723159377735798,2.322828799471088,2.444032570578028,1.9340110634696301,2.322828799471088,6.703104674177099,4.652807304703658,0.5053104430778805,2.8201340643205417,5.169830372382488,4.51165369655894,0.8393664900609233,1.2891775503401632,2.3852612531626147,3.257465569772107,6.303889230900176,2.999046774521821,2.108041146174195,1.2891775503401632,6.600394171596326,7.45518858953504,0.0,4.355722442937152,3.807772984054347,0.5053104430778805,6.658569298234557,4.628574163767108,5.269372475824248,5.710817669537198,1.2891775503401632,0.0,0.0,2.4995407142878157,7.2947984062630065,6.175757076924529,3.716134634180388,3.9691497521000287,3.178520388159588,0.5053104430778805,0.5053104430778805,0.0,7.5174773713969545,4.3037718069567195,1.5983365193629264,1.723159377735798
TCGA-75-6212,2.081314786061516,5.293204317161214,6.517347734611899,1.979013286845343,1.5886636132176233,5.455556130474528,3.2558748411103466,2.6005540733139623,3.1614161891949224,5.6404911754139455,6.264820108432435,2.808739825110138,3.2854797116689682,4.38830190392148,0.5762762288285299,4.307681519019247,9.023702312474283,3.2854797116689682,3.6279078971224528,1.415319040160507,0.0,3.057090743684931,3.9884524237964474,0.5762762288285299,2.94060532430365,4.7399894988871285,3.5856028766588643,3.4467601210725145,2.7606110251678353,3.4216207313030336,6.8302530914527075,7.564938437608496,5.159267920287228,4.922918213611025,1.979013286845343,8.810729593788526,2.8546524631721386,3.1614161891949224,0.0,3.1278345204360583,4.961858129842325,6.110892895161959,6.591647668568872,2.1741265260902423,0.0,7.809878118581318,6.138184832658963,4.491256529618873,1.5886636132176233,6.479797598918462,0.0,7.209177521468774,3.7145520741449864,3.1278345204360583,5.383053657490938,0.0,4.462905915399505,1.205461695377355,2.7100548571026963,6.726012754516603,0.9395774786493442,2.7100548571026963,4.358825815056848,1.736370077979852,0.0,0.5762762288285299,0.0,4.453879745108039,4.6507743277931075,1.5279675194360363,1.415319040160507
TCGA-75-6214,1.3172925610216506,2.6646345682302264,7.388878110140468,3.8406258173156105,5.978622439094684,5.271762896776775,3.3001977140401175,8.9576199557573,3.8914977971331846,5.058815748621009,6.446003906013278,0.6476789925127985,1.3172925610216506,1.3172925610216506,0.26520637568659605,0.0,6.565880273655004,3.493113930822526,1.599003664511952,5.790482969993804,7.959321381866085,4.643948493602164,4.14327757333128,0.0,5.290300315704194,4.141250412504141,1.7147884280419263,3.129659837692215,4.568101555442926,3.2889353273020583,1.7680130754980545,7.775691551753621,1.599003664511952,0.47461796679648105,1.0375167226415232,4.614293442236065,4.277571264803539,1.3955018418708038,0.0,3.7938856570104087,4.8104185696477435,6.316128048540483,3.7448556416218675,0.9236634862035681,0.9236634862035681,5.190587379241476,7.890590019658464,0.0,3.4262931650007977,2.6855591632666784,6.31941486078696,7.847387467143525,5.727430639561908,3.129659837692215,4.749218580560553,3.9860798334168845,0.0,0.7951621059666751,2.6646345682302264,6.7894164639089825,0.6476789925127985,3.002355292862225,2.2191817446882616,2.4292177439274116,3.9159951061805462,3.693294692587346,0.6476789925127985,5.430073434215366,4.314797831303422,0.9855928888607484,4.137573258311382
TCGA-75-7025,3.0100788672609124,5.46967908310565,6.595902091269945,3.256641634007882,1.953226178669753,5.747496283846985,3.2119519097953764,4.788641082038567,4.358704270364395,6.043997697556248,7.148102003505967,5.164665966722938,2.826425653837531,0.0,1.7117417612420238,7.665106549763868,8.18291973570359,5.974341277126014,4.932097009765773,2.1024375939740967,3.869086276432325,4.539698963353011,5.553901002114478,0.9214374646936848,4.27811506878116,4.909119230903745,3.523553647844189,3.099190981922221,4.428779009674882,3.3269514512746854,7.673581196539937,7.809817260605557,5.75111125406258,3.3798409478335927,5.318614969362836,7.401176317848535,1.482490511972298,2.5133645226044847,0.3207782999409705,3.523553647844189,6.351961926224196,6.671977247707445,4.755803257708376,2.416966795112761,0.0,7.509614679031934,5.213184224570179,3.2450658523584406,1.8397556674963105,4.5315903820213,2.3102754462780517,7.18983921104532,6.283936380319449,4.218683836477708,5.200754150562755,0.3207782999409705,2.2322377331732253,0.3207782999409705,4.125400624886647,6.221162570859489,0.3207782999409705,3.3404383758165914,5.905666978609224,2.6977574116167777,1.3926988087928849,0.7582792754977276,0.0,4.075278963253804,4.612307653556958,1.2364303138744703,1.8980995049993814
TCGA-75-7027,1.8719406288551388,4.478986589214813,7.0768818299872,2.811448793446496,1.1988195490851352,6.77395985150348,1.8263702138114315,10.10242037513528,5.42162290286574,6.212551986071183,6.469974085819523,2.43560260360382,3.148152886249217,1.728517884482557,3.66168809726074,1.8263702138114315,7.387672109678881,3.1966752046839226,0.6251894873767182,5.786409532326363,2.1432962353106637,5.977510135612563,4.761147767442444,1.0068989657447776,5.2639381145848425,3.7634997949843862,1.1988195490851352,2.6615105027339307,1.1988195490851352,4.438774339184299,3.0434170651194017,5.991359541595096,3.76745493208606,1.1988195490851352,2.43560260360382,4.866272115584528,4.191802434083884,1.7786404567349021,0.45679173527350503,2.2089884442564616,2.986630982164788,5.477609338781627,2.8287090975040576,1.282515926644716,4.504924345826877,3.6237914487041967,8.009688713202575,0.0,1.1988195490851352,2.4099316351949276,0.0,8.141093662999848,5.465487213741232,5.06391694372802,6.049705152944659,1.282515926644716,0.0,0.45679173527350503,1.9973362917609923,7.7630850824951505,4.691265310012812,1.8719406288551388,1.1074398772707887,2.5330934573712747,0.7692282049652809,0.2542545463392624,5.669674005022752,4.750568388677448,3.987310424617821,1.3745000812371793,3.208445618893382
TCGA-75-7030,3.083436327254374,4.740941567962211,6.727880725831234,3.5361157286872684,3.890118851470869,5.918444828745089,1.4170660197866443,8.39971285994032,5.921243242834913,5.51292458683996,6.424969505080648,3.8465944883616654,2.6026896854443837,5.461179986977316,0.0,2.810907586541918,8.445061112053867,5.176386992561046,2.6026896854443837,0.0,9.449601337148659,5.387737506803364,4.330459618617446,0.0,4.655549562880243,4.90296099258816,1.126000451986976,3.130044611161585,3.083436327254374,5.096812990337308,9.583123873627976,6.894079186089296,6.080980701189374,3.258096538021482,4.740941567962211,8.02117407496722,1.6422341868491828,3.083436327254374,0.7137827941600169,3.083436327254374,4.2298700070690245,6.184921788051831,3.9111886574566603,2.6770203841154645,1.4170660197866443,7.5490405824894085,5.411275447475433,2.643511679964639,0.7137827941600169,1.6422341868491828,0.0,7.328358557932746,6.443087787197229,3.8010914447208646,5.461179986977316,1.825887106455583,0.0,0.0,4.065459716154399,6.340653792989398,0.0,2.871681511674685,4.117681785142031,1.9810014688665833,0.7137827941600169,1.126000451986976,1.9810014688665833,6.586113722142125,3.9318256327243257,1.3914808878071907,3.703356651939016
TCGA-75-7031,3.2886443954228244,0.7301057215454775,6.519765091160974,4.131805715436829,1.147561170399973,6.333929505733441,2.0084287744334164,8.458499953277013,4.389125130631577,5.886492844741359,7.971248033155232,2.368129358201452,2.5516302818309082,2.70661583956403,1.147561170399973,0.7301057215454775,7.359397616708053,5.147308412993026,0.0,8.749657964845115,0.7301057215454775,0.0,4.555007830795027,0.0,3.8321417847148886,3.7019659511618013,1.8525879918239403,2.959047542079213,3.566954728488214,5.1219798695012235,6.653112030608026,7.710254498461354,3.5968710673866258,1.6679143461929533,0.0,6.591614745358143,4.291048308827672,1.147561170399973,0.0,3.247704263371693,3.2886443954228244,5.966779871986109,2.840772933515848,1.6679143461929533,1.6679143461929533,6.785441871671648,6.145453070931524,0.0,2.261992238885788,2.5516302818309082,0.0,7.121761209105198,2.901657829913132,4.666979987554405,6.0410995923600925,1.147561170399973,0.7301057215454775,0.0,3.7083119148677186,7.094964869848868,5.593751811556953,2.959047542079213,2.1432258722371755,2.5516302818309082,0.7301057215454775,0.0,0.0,5.670732284607272,3.013316756310994,1.5854935198573084,1.8525879918239403
